=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:14:27 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage,  NDBY, NONE
23944, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
23954, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
23964, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
23974, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
23984, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
23994, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24004, -0.39, 26.00, 17.31, -0.47, STANDBY, NONE
24014, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24024, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
24034, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24044, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24054, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
24064, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24074, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24084, 0.00, 26.00, 17.47, -0.44, STANDBY, NONE
24094, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24104, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24114, 0.00, 26.00, 17.34, -0.44, STANDBY, NONE
24124, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24134, -0.39, 26.00, 17.39, -0.50, STANDBY, NONE
24144, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
24154, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24164, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
24174, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24184, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24194, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24204, -0.39, 26.00, 17.34, -0.47, STANDBY, NONE
24214, 0.00, 26.00, 17.39, -0.44, STANDBY, NONE
24224, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24235, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
24245, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24255, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
24265, -0.39, 26.00, 17.34, -0.50, STANDBY, NONE
24275, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24285, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24295, 0.00, 26.00, 17.42, -0.53, STANDBY, NONE
24305, 0.00, 25.00, 17.42, -0.44, STANDBY, NONE
24315, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24325, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24335, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
24345, 0.00, 25.00, 17.42, -0.50, STANDBY, NONE
24355, 0.39, 26.00, 17.39, -0.47, STANDBY, NONE
24365, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
24375, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24385, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
24395, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24406, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24416, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24426, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24436, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24446, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
24456, 0.39, 26.00, 17.39, -0.50, STANDBY, NONE
24466, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24476, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
24486, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24496, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
24506, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
24516, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
24526, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
24536, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24546, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
24556, 0.00, 26.00, 17.42, -0.53, STANDBY, NONE
24566, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24576, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24586, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24596, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24606, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24616, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24626, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
24636, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24646, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24656, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24666, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24676, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
24686, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
24696, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
24706, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24716, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24726, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
24736, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24747, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
24757, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24767, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24777, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24787, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24797, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
24807, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
24817, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24827, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
24837, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
24847, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
24857, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
24867, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
24877, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24887, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24897, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
24907, 0.00, 26.00, 17.47, -0.50, STANDBY, NONE
24918, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
24928, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
24938, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
24948, 0.00, 25.00, 17.42, -0.50, STANDBY, NONE
24958, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
24968, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
24978, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
24988, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
24998, 0.00, 26.00, 17.31, -0.50, STANDBY, NONE
25008, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
25018, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25028, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25038, -0.39, 26.00, 17.31, -0.44, STANDBY, NONE
25048, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
25058, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25068, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
25078, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
25088, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
25098, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
25108, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25118, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
25128, 0.00, 26.00, 17.42, -0.44, STANDBY, NONE
25138, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25148, 0.39, 26.00, 17.39, -0.47, STANDBY, NONE
25158, -0.39, 26.00, 17.44, -0.50, STANDBY, NONE
25168, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
25178, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
25188, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
25198, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
25208, -0.39, 26.00, 17.34, -0.50, STANDBY, NONE
25218, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
25228, 0.39, 26.00, 17.44, -0.47, STANDBY, NONE
25238, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25248, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25259, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
25269, 0.00, 26.00, 17.47, -0.47, STANDBY, NONE
25279, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
25289, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25299, 0.39, 25.00, 17.42, -0.47, STANDBY, NONE
25309, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25319, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
25329, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
25339, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25349, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
25359, 0.00, 26.00, 17.34, -0.44, STANDBY, NONE
25369, 0.00, 26.00, 17.39, -0.44, STANDBY, NONE
25379, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
25389, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25399, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25409, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25419, 0.00, 25.00, 17.36, -0.50, STANDBY, NONE
25430, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
25440, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25450, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25460, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25470, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25480, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25490, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25500, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25510, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
25520, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
25530, -0.39, 26.00, 17.34, -0.50, STANDBY, NONE
25540, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
25550, 0.00, 25.00, 17.44, -0.47, STANDBY, NONE
25560, -0.39, 26.00, 17.42, -0.50, STANDBY, NONE
25570, 0.00, 26.00, 17.34, -0.44, STANDBY, NONE
25580, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25590, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
25600, 0.00, 25.00, 17.44, -0.50, STANDBY, NONE
25610, 0.39, 26.00, 17.44, -0.47, STANDBY, NONE
25620, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
25630, 0.00, 26.00, 17.47, -0.47, STANDBY, NONE
25640, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25650, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25660, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
25670, 0.00, 25.00, 17.44, -0.47, STANDBY, NONE
25680, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25690, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25700, 0.00, 25.00, 17.39, -0.47, STANDBY, NONE
25710, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
25720, -0.39, 26.00, 17.39, -0.47, STANDBY, NONE
25730, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25740, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
25750, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25760, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
25771, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
25781, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25791, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25801, -0.39, 25.00, 17.42, -0.50, STANDBY, NONE
25811, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
25821, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25831, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
25841, 0.00, 26.00, 17.36, -0.53, STANDBY, NONE
25851, 0.00, 26.00, 17.39, -0.44, STANDBY, NONE
25861, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
25871, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25881, -0.39, 26.00, 17.39, -0.50, STANDBY, NONE
25891, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
25901, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
25911, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25921, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
25931, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
25942, -0.39, 26.00, 17.44, -0.44, STANDBY, NONE
25952, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
25962, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25972, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
25982, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
25992, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
26002, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26012, 0.00, 26.00, 17.47, -0.47, STANDBY, NONE
26022, 0.00, 25.00, 17.39, -0.47, STANDBY, NONE
26032, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
26042, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
26052, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26062, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
26072, 0.39, 26.00, 17.42, -0.50, STANDBY, NONE
26082, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
26092, -0.39, 26.00, 17.47, -0.53, STANDBY, NONE
26102, -0.39, 25.00, 17.34, -0.50, STANDBY, NONE
26112, 0.39, 26.00, 17.42, -0.44, STANDBY, NONE
26122, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26132, 0.39, 26.00, 17.39, -0.47, STANDBY, NONE
26142, 0.00, 26.00, 17.31, -0.47, STANDBY, NONE
26152, 0.00, 25.00, 17.39, -0.47, STANDBY, NONE
26162, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
26172, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
26182, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26192, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26202, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
26212, 0.00, 25.00, 17.42, -0.50, STANDBY, NONE
26222, -0.39, 26.00, 17.34, -0.47, STANDBY, NONE
26232, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
26242, 0.00, 25.00, 17.36, -0.50, STANDBY, NONE
26252, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
26262, -0.39, 26.00, 17.36, -0.47, STANDBY, NONE
26272, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26283, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
26293, 0.00, 25.00, 17.36, -0.47, STANDBY, NONE
26303, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26313, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
26323, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26333, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26343, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26353, 0.00, 26.00, 17.42, -0.53, STANDBY, NONE
26363, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26373, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
26383, -0.39, 25.00, 17.36, -0.47, STANDBY, NONE
26393, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
26403, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26413, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
26423, 0.00, 25.00, 17.44, -0.47, STANDBY, NONE
26433, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
26443, -0.39, 26.00, 17.39, -0.47, STANDBY, NONE
26454, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26464, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
26474, 0.00, 25.00, 17.44, -0.50, STANDBY, NONE
26484, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26494, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
26504, 0.00, 25.00, 17.34, -0.50, STANDBY, NONE
26514, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
26524, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
26534, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26544, -0.39, 25.00, 17.36, -0.50, STANDBY, NONE
26554, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
26564, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26574, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26584, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
26594, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
26604, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26614, 0.00, 26.00, 17.34, -0.53, STANDBY, NONE
26624, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
26634, 0.00, 26.00, 17.31, -0.50, STANDBY, NONE
26644, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26654, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26664, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
26674, 0.00, 26.00, 17.34, -0.44, STANDBY, NONE
26684, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
26694, -0.39, 26.00, 17.42, -0.47, STANDBY, NONE
26704, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26714, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
26724, 0.00, 25.00, 17.42, -0.47, STANDBY, NONE
26734, 0.00, 26.00, 17.34, -0.44, STANDBY, NONE
26744, 0.00, 25.00, 17.36, -0.50, STANDBY, NONE
26754, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
26764, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
26774, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26784, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
26795, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
26805, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26815, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
26825, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
26835, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26845, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
26855, 0.39, 26.00, 17.39, -0.47, STANDBY, NONE
26865, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26875, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
26885, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
26895, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
26905, 0.00, 26.00, 17.34, -0.44, STANDBY, NONE
26915, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
26925, 0.00, 25.00, 17.36, -0.50, STANDBY, NONE
26935, -0.39, 26.00, 17.34, -0.47, STANDBY, NONE
26945, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26955, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
26966, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26976, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
26986, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
26996, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
27006, 0.00, 26.00, 17.39, -0.44, STANDBY, NONE
27016, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27026, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
27036, -0.39, 26.00, 17.42, -0.44, STANDBY, NONE
27046, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27056, 0.00, 26.00, 17.36, -0.53, STANDBY, NONE
27066, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27076, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27086, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
27096, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27106, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
27116, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27126, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27136, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27146, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27156, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27166, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
27176, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27186, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27196, -0.39, 26.00, 17.42, -0.47, STANDBY, NONE
27206, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27216, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27226, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
27236, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
27246, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27256, -0.39, 26.00, 17.34, -0.50, STANDBY, NONE
27266, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27276, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
27286, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27296, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27307, -0.39, 26.00, 17.44, -0.47, STANDBY, NONE
27317, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27327, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27337, -0.39, 26.00, 17.34, -0.44, STANDBY, NONE
27347, -0.39, 26.00, 17.47, -0.47, STANDBY, NONE
27357, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27367, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27377, -0.39, 26.00, 17.39, -0.50, STANDBY, NONE
27387, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
27397, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
27407, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
27417, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27427, -0.39, 26.00, 17.39, -0.44, STANDBY, NONE
27437, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27447, -0.39, 26.00, 17.42, -0.47, STANDBY, NONE
27457, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27467, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27478, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
27488, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
27498, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27508, 0.39, 26.00, 17.42, -0.44, STANDBY, NONE
27518, 0.39, 25.00, 17.39, -0.50, STANDBY, NONE
27528, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
27538, -0.39, 25.00, 17.39, -0.47, STANDBY, NONE
27548, 0.00, 25.00, 17.42, -0.53, STANDBY, NONE
27558, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27568, -0.39, 26.00, 17.44, -0.44, STANDBY, NONE
27578, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27588, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
27598, -0.39, 26.00, 17.47, -0.47, STANDBY, NONE
27608, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
27618, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
27628, -0.39, 25.00, 17.39, -0.47, STANDBY, NONE
27638, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27648, 0.00, 26.00, 17.39, -0.44, STANDBY, NONE
27658, 0.00, 26.00, 17.44, -0.47, STANDBY, NONE
27668, 0.00, 25.00, 17.39, -0.47, STANDBY, NONE
27678, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
27688, -0.39, 26.00, 17.39, -0.47, STANDBY, NONE
27698, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
27708, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27718, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
27728, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
27738, 0.00, 26.00, 17.34, -0.50, STANDBY, NONE
27748, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
27758, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27768, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
27778, 0.39, 26.00, 17.39, -0.47, STANDBY, NONE
27788, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
27798, 0.00, 26.00, 17.39, -0.50, STANDBY, NONE
27808, -0.39, 25.00, 17.42, -0.44, STANDBY, NONE
27819, -0.39, 26.00, 17.31, -0.47, STANDBY, NONE
27829, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27839, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27849, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27859, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
27869, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
27879, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
27889, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
27899, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
27909, 0.00, 26.00, 17.42, -0.44, STANDBY, NONE
27919, 0.00, 26.00, 17.29, -0.50, STANDBY, NONE
27929, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
27939, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
27949, 0.00, 25.00, 17.42, -0.50, STANDBY, NONE
27959, 0.39, 26.00, 17.42, -0.50, STANDBY, NONE
27969, 0.00, 26.00, 17.44, -0.50, STANDBY, NONE
27979, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
27990, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
28000, -0.39, 26.00, 17.36, -0.50, STANDBY, NONE
28010, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
28020, 0.00, 26.00, 17.36, -0.44, STANDBY, NONE
28030, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
28040, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
28050, 0.00, 26.00, 17.39, -0.47, STANDBY, NONE
28060, 0.00, 25.00, 17.39, -0.50, STANDBY, NONE
28070, 0.00, 26.00, 17.42, -0.47, STANDBY, NONE
28080, 0.00, 25.00, 17.42, -0.50, STANDBY, NONE
28090, 0.39, 26.00, 17.42, -0.47, STANDBY, NONE
28100, 0.00, 26.00, 17.42, -0.50, STANDBY, NONE
28110, -0.39, 26.00, 17.42, -0.44, STANDBY, NONE
28120, 0.00, 25.00, 17.42, -0.50, STANDBY, NONE
28130, 0.00, 26.00, 17.34, -0.47, STANDBY, NONE
28140, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
28150, 0.00, 26.00, 17.36, -0.47, STANDBY, NONE
28160, 0.00, 26.00, 17.36, -0.50, STANDBY, NONE
