=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.26 10:26:02 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage, 0ANDBY, NONE
204479, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204489, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
204499, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
204509, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204519, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
204529, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204539, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204549, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
204559, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204569, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204579, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204589, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204599, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204609, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204619, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204630, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204640, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204650, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204660, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204670, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204680, 1.56, 22.00, 0.05, 0.00, STANDBY, NONE
204690, 1.17, 22.00, 0.03, 0.00, STANDBY, NONE
204700, 1.17, 22.00, 0.05, 0.00, STANDBY, NONE
204710, 1.17, 22.00, 0.05, 0.00, STANDBY, NONE
204720, 1.56, 22.00, 0.05, 0.00, STANDBY, NONE
204730, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
204740, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204750, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204760, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204770, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204780, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
204790, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
204800, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
204810, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204820, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204830, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204840, 1.17, 22.00, 0.08, 0.01, STANDBY, NONE
204850, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204860, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204870, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204880, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
204890, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204900, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
204910, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204920, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
204930, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204940, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204950, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
204960, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
204971, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
204981, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
204991, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205001, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205011, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205021, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205031, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205041, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205051, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205061, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205071, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205081, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205091, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205101, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205111, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205121, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205131, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205142, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205152, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205162, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205172, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205182, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205192, 1.95, 22.00, 0.05, 0.01, STANDBY, NONE
205202, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205212, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205222, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205232, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205242, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205252, 1.95, 22.00, 0.05, 0.01, STANDBY, NONE
205262, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205272, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205282, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205292, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205302, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205312, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205322, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205332, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205342, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205352, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205362, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205372, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205382, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205392, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205402, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205412, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205422, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205432, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205442, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205452, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205462, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205472, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205483, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205493, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205503, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205513, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205523, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205533, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205543, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205553, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
205563, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205573, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
205583, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205593, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205603, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205613, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205623, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205633, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
205643, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205654, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205664, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205674, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205684, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205694, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205704, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205714, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205724, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205734, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205744, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205754, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205764, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205774, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
205784, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205794, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205804, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205814, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205824, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
205834, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205844, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205854, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205864, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205874, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205884, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205894, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
205904, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
205914, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205924, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
205934, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205944, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205954, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205964, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205974, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
205984, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
205995, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206005, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206015, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206025, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206035, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206045, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206055, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206065, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206075, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206085, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206095, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206105, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206115, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206125, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206135, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206145, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206155, 1.95, 22.00, 0.00, 0.01, STANDBY, NONE
206166, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206176, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206186, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206196, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206206, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206216, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206226, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206236, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206246, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
206256, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206266, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206276, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206286, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206296, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206306, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206316, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206326, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206336, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206346, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206356, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206366, 1.95, 22.00, 0.00, 0.01, STANDBY, NONE
206376, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206386, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206396, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206406, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206416, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206426, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206436, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206446, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206456, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206466, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
206476, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206486, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206496, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206507, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206517, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206527, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206537, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206547, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206557, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206567, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206577, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206587, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206597, 1.56, 22.00, 0.05, 0.00, STANDBY, NONE
206607, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206617, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206627, 1.56, 22.00, 0.05, 0.00, STANDBY, NONE
206637, 1.17, 22.00, 0.00, 0.00, STANDBY, NONE
206647, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206657, 1.56, 22.00, 0.05, 0.00, STANDBY, NONE
206667, 1.56, 22.00, 0.05, 0.00, STANDBY, NONE
206678, 1.56, 22.00, 0.00, 0.00, STANDBY, NONE
206688, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206698, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206708, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206718, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206728, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206738, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206748, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206758, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206768, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206778, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206788, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206798, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
206808, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206818, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206828, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206838, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
206848, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206858, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206868, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206878, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206888, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206898, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
206908, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206918, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206928, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
206938, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
206948, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206958, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206968, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
206978, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
206988, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
206998, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207008, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207019, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207029, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207039, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207049, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207059, 1.95, 22.00, 0.00, 0.01, STANDBY, NONE
207069, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207079, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207089, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207099, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207109, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207119, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207129, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207139, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207149, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207159, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207169, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207179, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207190, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207200, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207210, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207220, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207230, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207240, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207250, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207260, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207270, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207280, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207290, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207300, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207310, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
207320, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207330, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207340, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207350, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207360, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207370, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207380, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207390, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207400, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207410, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207420, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207430, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207440, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207450, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207460, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207470, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207480, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207490, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207500, 1.95, 22.00, 0.03, 0.01, STANDBY, NONE
207510, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207520, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207531, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207541, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207551, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207561, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207571, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207581, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207591, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207601, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207611, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207621, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207631, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207641, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207651, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207661, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207671, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207681, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207691, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207702, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207712, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207722, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207732, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207742, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207752, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207762, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207772, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207782, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207792, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207802, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207812, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207822, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207832, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
207842, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207852, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207862, 1.95, 22.00, 0.05, 0.01, STANDBY, NONE
207872, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207882, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207892, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207902, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207912, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207922, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
207932, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207942, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
207952, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207962, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
207972, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
207982, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
207992, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208002, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208012, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208022, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208032, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208043, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208053, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208063, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208073, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208083, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208093, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208103, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208113, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
208123, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208133, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
208143, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208153, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208163, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208173, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208183, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208193, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208203, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208214, 1.95, 22.00, 0.05, 0.01, STANDBY, NONE
208224, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
208234, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208244, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208254, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208264, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208274, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208284, 1.56, 22.00, 0.00, 0.00, STANDBY, NONE
208294, 1.95, 22.00, 0.05, 0.01, STANDBY, NONE
208304, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208314, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208324, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208334, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208344, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
208354, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208364, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208374, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208384, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208394, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208404, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208414, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208424, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208434, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208444, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208454, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208464, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208474, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208484, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208494, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
208504, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208514, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208524, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208534, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208544, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208555, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208565, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208575, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
208585, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208595, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208605, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
208615, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208625, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208635, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
208645, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208655, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208665, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
208675, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
208685, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
208695, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
