=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.26 10:51:08 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage, Pr23.00, 16.28, 0.75, ALARM, HIGH_FC_PRES
3594, 0.78, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3604, 0.78, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3614, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3624, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3634, 0.39, 24.00, 17.49, 0.71, ALARM, HIGH_FC_PRES
3644, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3654, 0.39, 23.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
3664, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3674, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3684, 0.39, 23.00, 17.49, 0.72, ALARM, HIGH_FC_PRES
3694, 0.39, 23.00, 17.49, 0.71, ALARM, HIGH_FC_PRES
3704, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3714, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3724, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3734, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3744, 0.00, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3755, 0.78, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3765, 0.39, 24.00, 17.55, 0.72, ALARM, HIGH_FC_PRES
3775, 0.78, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3785, 0.78, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
3795, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
3805, 0.78, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
3815, 0.39, 23.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
3825, 0.39, 23.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
3835, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3845, 0.00, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3855, 0.78, 23.00, 17.49, 0.71, ALARM, HIGH_FC_PRES
3865, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3875, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3885, 0.39, 23.00, 17.57, 0.71, ALARM, HIGH_FC_PRES
3895, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3905, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3915, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3926, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3936, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
3946, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
3956, 0.39, 24.00, 17.57, 0.71, ALARM, HIGH_FC_PRES
3966, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
3976, 0.00, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3986, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
3996, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4006, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4016, 0.00, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4026, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4036, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4046, 0.78, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4056, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4066, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4076, 0.39, 24.00, 17.57, 0.71, ALARM, HIGH_FC_PRES
4086, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4096, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4106, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4116, 0.39, 23.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4126, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4136, 0.39, 23.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4146, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4156, 0.00, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4166, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4176, 0.39, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4186, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4196, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4206, 0.39, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4216, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4226, 0.78, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4236, 0.39, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4246, 0.00, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4256, 0.39, 23.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4267, 0.39, 24.00, 17.52, 0.71, ALARM, HIGH_FC_PRES
4277, 0.39, 24.00, 17.57, 0.71, ALARM, HIGH_FC_PRES
4287, 0.39, 24.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4297, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4307, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4317, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4327, 0.39, 23.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
4337, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4347, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4357, 0.39, 23.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4367, 0.39, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4377, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4387, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4397, 0.78, 24.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4407, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4417, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4427, 0.39, 23.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4438, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4448, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4458, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4468, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4478, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4488, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4498, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4508, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4518, 0.78, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4528, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4538, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4548, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4558, 0.00, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4568, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4578, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4588, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4598, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4608, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4618, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4628, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4638, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4648, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4658, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4668, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4678, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4688, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4698, 0.39, 23.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4708, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4718, 0.78, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4728, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4738, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4748, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4758, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4768, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4779, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES
4789, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES
4799, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES
4809, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES
4819, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES
4829, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4839, 0.78, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4849, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4859, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4869, 0.39, 23.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4879, 0.78, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES
4889, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES
4899, 0.39, 23.00, 17.62, 0.69, ALARM, HIGH_FC_PRES
4909, 0.39, 23.00, 17.52, 0.70, ALARM, HIGH_FC_PRES
4919, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4929, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4939, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4950, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4960, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4970, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
4980, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
4990, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
5000, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
5010, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
5020, 0.39, 23.00, 17.55, 0.71, ALARM, HIGH_FC_PRES
5030, 0.39, 23.00, 17.57, 0.71, ALARM, HIGH_FC_PRES
5040, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
5050, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
5060, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
5070, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
5080, 0.00, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES
5090, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES
5100, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES
5110, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
5120, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES
5130, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5140, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5150, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5160, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5170, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5180, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5190, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5200, 0.78, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5210, 0.78, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5220, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5230, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5240, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5250, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5260, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5270, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5280, 0.78, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5291, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5301, 0.39, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5311, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5321, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5331, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5341, 0.78, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5351, 0.00, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5361, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5371, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5381, 0.00, 24.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5391, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5401, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5411, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5421, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5431, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5441, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5451, 0.39, 23.00, 17.52, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5462, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5472, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5482, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5492, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5502, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5512, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5522, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5532, 0.00, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5542, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5552, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5562, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5572, 0.78, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5582, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5592, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5602, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5612, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5622, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5632, 0.39, 24.00, 17.60, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5642, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5652, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5662, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5672, 0.39, 23.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5682, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5692, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5702, 0.78, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5712, 0.39, 23.00, 17.55, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5722, 0.39, 24.00, 17.60, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5732, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5742, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5752, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
5762, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5772, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5782, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5792, 0.78, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5803, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5813, 0.39, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5823, 0.78, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5833, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5843, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5853, 0.00, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5863, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5873, 0.00, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5883, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5893, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5903, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5913, 0.00, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5923, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5933, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5943, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5953, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5963, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5974, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
5984, 0.00, 24.00, 17.57, 0.70, ALARM, HIGH_FC_PRES_DELAYED
5994, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6004, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6014, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6024, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6034, 0.39, 24.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6044, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6054, 0.00, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6064, 0.00, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6074, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6084, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6094, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6104, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6114, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6124, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6134, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6144, 0.39, 24.00, 17.60, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6154, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6164, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6174, 0.39, 24.00, 17.60, 0.70, ALARM, HIGH_FC_PRES_DELAYED
6184, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6194, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6204, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6214, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6224, 0.00, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6234, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6244, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6254, 0.00, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6264, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6274, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6284, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6294, 0.39, 23.00, 17.55, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6304, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6315, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6325, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6335, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6345, 0.00, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6355, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6365, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6375, 0.39, 23.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6385, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6395, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6405, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6415, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6425, 0.78, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6435, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6445, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6455, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6465, 0.00, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6475, 0.39, 23.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6486, 0.39, 24.00, 17.60, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6496, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6506, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6516, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6526, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6536, 0.39, 24.00, 17.60, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6546, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6556, 0.39, 24.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6566, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6576, 0.39, 24.00, 17.60, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6586, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6596, 0.78, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6606, 0.78, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6616, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6626, 0.39, 23.00, 17.57, 0.69, ALARM, HIGH_FC_PRES_DELAYED
6636, 0.39, 23.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6646, 0.39, 23.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6656, 0.00, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6666, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6676, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6686, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6696, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6706, 0.39, 24.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6716, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6726, 0.78, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6736, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6746, 0.39, 24.00, 17.60, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6756, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6766, 0.39, 24.00, 17.60, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6776, 0.39, 23.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6786, 0.39, 24.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6796, 0.39, 24.00, 17.57, 0.68, ALARM, HIGH_FC_PRES_DELAYED
6806, 0.39, 24.00, 17.55, 0.68, ALARM, HIGH_FC_PRES_DELAYED
