=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:19:51 =~=~=~=~=~=~=~=~=~=~=~=
81056, 0.00, 28.00, 10.66, -0.53, ALARM, L6_VOLTAGE
183800, 47.66, 62.00, 12.14, 0.50, RUN, NONE
183809, 50.00, 62.00, 12.14, 0.75, RUN, NONE
183820, 47.66, 62.00, 12.21, 0.81, RUN, NONE
183829, 49.61, 62.00, 12.11, 1.09, RUN, NONE
183840, 47.66, 61.00, 12.14, 0.56, RUN, NONE
183849, 48.05, 62.00, 12.14, 1.19, RUN, NONE
183859, 47.66, 62.00, 12.16, 0.34, RUN, NONE
183870, 47.66, 61.00, 12.11, 0.53, RUN, NONE
183879, 47.66, 61.00, 12.16, 0.44, RUN, NONE
183890, 48.05, 62.00, 12.11, 0.47, RUN, NONE
183899, 48.05, 62.00, 12.11, 0.84, RUN, NONE
183910, 47.66, 62.00, 12.09, 0.47, RUN, NONE
183919, 47.66, 62.00, 12.24, 0.44, RUN, NONE
183929, 48.05, 62.00, 12.11, 1.16, RUN, NONE
183940, 49.61, 62.00, 12.14, 0.94, RUN, NONE
183949, 47.66, 62.00, 12.11, 0.50, RUN, NONE
183960, 50.00, 62.00, 12.09, 1.16, RUN, NONE
183969, 49.61, 61.00, 12.14, 0.50, RUN, NONE
183981, 49.61, 62.00, 12.14, 1.06, RUN, NONE
183990, 50.00, 61.00, 12.14, 0.50, RUN, NONE
184001, 47.66, 61.00, 12.11, 0.53, RUN, NONE
184010, 50.00, 62.00, 12.14, 0.59, RUN, NONE
184020, 47.66, 61.00, 12.16, 0.47, RUN, NONE
184031, 47.66, 62.00, 12.09, 0.56, RUN, NONE
184040, 48.05, 62.00, 12.27, 0.12, RUN, NONE
184051, 47.66, 61.00, 12.11, 0.50, RUN, NONE
184060, 48.05, 62.00, 12.19, 0.28, RUN, NONE
184071, 47.66, 62.00, 12.11, 0.41, RUN, NONE
184080, 48.05, 62.00, 12.16, 1.22, RUN, NONE
184090, 50.00, 62.00, 12.11, 0.47, RUN, NONE
184101, 48.05, 61.00, 12.11, 0.88, RUN, NONE
184110, 47.66, 62.00, 12.11, 0.47, RUN, NONE
184121, 48.83, 62.00, 12.11, 0.53, RUN, NONE
184130, 47.66, 62.00, 12.14, 0.50, RUN, NONE
184141, 50.00, 62.00, 12.14, 0.84, RUN, NONE
184152, 47.66, 62.00, 12.09, 0.50, RUN, NONE
184161, 47.66, 61.00, 12.09, 0.44, RUN, NONE
184172, 48.05, 62.00, 12.14, 0.53, RUN, NONE
184181, 48.05, 61.00, 12.14, 0.47, RUN, NONE
184193, 49.61, 62.00, 12.11, 0.88, RUN, NONE
184202, 47.66, 61.00, 12.24, 0.16, RUN, NONE
184211, 47.66, 62.00, 12.14, 1.00, RUN, NONE
184222, 47.66, 62.00, 12.14, 0.37, RUN, NONE
184231, 47.66, 62.00, 12.21, 0.47, RUN, NONE
184242, 48.44, 62.00, 12.14, 1.09, RUN, NONE
184251, 50.00, 62.00, 12.14, 0.47, RUN, NONE
184261, 47.66, 62.00, 12.09, 0.47, RUN, NONE
184272, 50.00, 61.00, 12.09, 0.91, RUN, NONE
184281, 48.05, 61.00, 12.27, 0.19, RUN, NONE
184292, 47.66, 62.00, 12.11, 0.53, RUN, NONE
184301, 47.66, 62.00, 12.16, 0.34, RUN, NONE
184312, 47.66, 62.00, 12.11, 0.44, RUN, NONE
184322, 50.00, 62.00, 12.09, 1.19, RUN, NONE
184331, 49.22, 62.00, 12.11, 0.47, RUN, NONE
184342, 47.66, 62.00, 12.11, 0.56, RUN, NONE
184351, 50.39, 62.00, 12.14, 0.72, RUN, NONE
184363, 47.66, 62.00, 12.11, 0.53, RUN, NONE
184371, 47.66, 62.00, 12.14, 0.47, RUN, NONE
184382, 49.61, 61.00, 12.14, 0.56, RUN, NONE
184392, 47.66, 62.00, 12.14, 0.47, RUN, NONE
184401, 47.66, 62.00, 12.09, 0.41, RUN, NONE
184412, 47.27, 61.00, 12.19, 0.41, RUN, NONE
184421, 47.66, 62.00, 12.11, 0.84, RUN, NONE
184432, 48.05, 62.00, 12.11, 0.50, RUN, NONE
184441, 47.66, 62.00, 12.21, 0.56, RUN, NONE
184451, 48.05, 61.00, 12.11, 0.47, RUN, NONE
184462, 50.00, 62.00, 12.11, 0.47, RUN, NONE
184471, 47.66, 62.00, 12.09, 0.53, RUN, NONE
184482, 50.00, 62.00, 12.11, 0.50, RUN, NONE
184492, 47.66, 62.00, 12.11, 0.53, RUN, NONE
184503, 50.39, 62.00, 12.11, 1.12, RUN, NONE
184512, 50.00, 61.00, 12.11, 0.50, RUN, NONE
184523, 47.66, 62.00, 12.11, 0.53, RUN, NONE
184532, 50.00, 62.00, 12.11, 0.53, RUN, NONE
184542, 47.66, 62.00, 12.21, 0.16, RUN, NONE
184553, 47.66, 62.00, 12.14, 0.59, RUN, NONE
184562, 48.05, 62.00, 12.24, 0.16, RUN, NONE
184573, 47.66, 62.00, 12.14, 0.56, RUN, NONE
184582, 50.00, 62.00, 12.11, 1.12, RUN, NONE
184592, 49.61, 62.00, 12.09, 0.53, RUN, NONE
184603, 48.05, 62.00, 12.11, 1.12, RUN, NONE
184612, 50.39, 62.00, 12.14, 0.63, RUN, NONE
184623, 47.66, 62.00, 12.09, 0.50, RUN, NONE
184632, 47.27, 62.00, 12.11, 0.47, RUN, NONE
184642, 47.66, 62.00, 12.14, 0.34, RUN, NONE
184653, 47.66, 61.00, 12.09, 0.50, RUN, NONE
184663, 47.66, 62.00, 12.06, 0.44, RUN, NONE
184674, 48.05, 61.00, 12.11, 0.53, RUN, NONE
184683, 48.05, 61.00, 12.11, 0.44, RUN, NONE
184694, 49.22, 62.00, 12.11, 0.63, RUN, NONE
184704, 47.66, 62.00, 12.11, 0.47, RUN, NONE
184713, 48.44, 62.00, 12.11, 1.22, RUN, NONE
184724, 47.66, 61.00, 12.24, 0.12, RUN, NONE
184733, 48.05, 61.00, 12.16, 0.75, RUN, NONE
184744, 47.66, 62.00, 12.11, 0.47, RUN, NONE
184753, 47.66, 62.00, 12.09, 0.53, RUN, NONE
184764, 48.44, 62.00, 12.11, 1.00, RUN, NONE
184774, 50.00, 62.00, 12.11, 0.47, RUN, NONE
184783, 48.05, 62.00, 12.09, 0.50, RUN, NONE
184794, 47.66, 62.00, 12.11, 0.50, RUN, NONE
184803, 47.66, 62.00, 12.24, 0.12, RUN, NONE
184814, 47.66, 62.00, 12.09, 0.53, RUN, NONE
184823, 47.66, 62.00, 12.14, 0.31, RUN, NONE
184833, 47.66, 62.00, 12.06, 0.53, RUN, NONE
184844, 48.05, 62.00, 12.09, 1.22, RUN, NONE
184853, 49.61, 62.00, 12.11, 0.66, RUN, NONE
184864, 48.05, 62.00, 12.09, 0.63, RUN, NONE
184873, 48.05, 62.00, 12.11, 1.09, RUN, NONE
184883, 47.66, 62.00, 12.14, 0.28, RUN, NONE
184894, 47.66, 62.00, 12.11, 0.50, RUN, NONE
184903, 47.66, 62.00, 12.11, 0.44, RUN, NONE
184914, 47.66, 61.00, 12.11, 0.56, RUN, NONE
184923, 48.44, 62.00, 12.14, 0.97, RUN, NONE
184934, 47.66, 62.00, 12.14, 0.47, RUN, NONE
184944, 47.66, 62.00, 12.21, 0.44, RUN, NONE
184953, 48.05, 62.00, 12.11, 1.19, RUN, NONE
184964, 50.00, 61.00, 12.06, 1.00, RUN, NONE
184973, 48.05, 61.00, 12.14, 0.50, RUN, NONE
184984, 50.00, 62.00, 12.11, 1.19, RUN, NONE
184994, 50.00, 62.00, 12.14, 0.53, RUN, NONE
185004, 47.66, 62.00, 12.09, 0.53, RUN, NONE
185015, 49.61, 61.00, 12.11, 0.56, RUN, NONE
185024, 47.66, 62.00, 12.09, 0.50, RUN, NONE
185035, 50.00, 62.00, 12.14, 0.59, RUN, NONE
185044, 47.66, 62.00, 12.09, 0.53, RUN, NONE
185055, 47.66, 61.00, 12.11, 0.44, RUN, NONE
185065, 47.66, 62.00, 12.16, 0.37, RUN, NONE
185074, 47.27, 62.00, 12.24, 0.31, RUN, NONE
185085, 47.66, 62.00, 12.11, 0.47, RUN, NONE
185094, 50.00, 62.00, 12.11, 0.72, RUN, NONE
185105, 47.66, 62.00, 12.11, 0.56, RUN, NONE
185114, 50.00, 62.00, 12.11, 0.84, RUN, NONE
185125, 47.66, 62.00, 12.24, 0.75, RUN, NONE
185135, 47.66, 62.00, 12.11, 0.50, RUN, NONE
185144, 48.05, 62.00, 12.16, 0.31, RUN, NONE
185155, 47.66, 61.00, 12.11, 0.50, RUN, NONE
185164, 48.05, 62.00, 12.11, 0.44, RUN, NONE
185176, 47.66, 61.00, 12.11, 0.50, RUN, NONE
185185, 47.66, 62.00, 12.11, 0.44, RUN, NONE
185196, 47.66, 62.00, 12.11, 0.44, RUN, NONE
185205, 48.05, 62.00, 12.16, 0.47, RUN, NONE
185217, 49.61, 62.00, 12.14, 0.81, RUN, NONE
185226, 47.66, 62.00, 12.24, 0.34, RUN, NONE
185235, 48.05, 62.00, 12.11, 1.22, RUN, NONE
185246, 47.66, 62.00, 12.21, 0.19, RUN, NONE
185255, 47.66, 62.00, 12.11, 0.81, RUN, NONE
185266, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185275, 48.05, 62.00, 12.11, 0.56, RUN, NONE
185286, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185295, 49.61, 62.00, 12.11, 0.56, RUN, NONE
185305, 47.66, 62.00, 12.21, 0.41, RUN, NONE
185316, 47.66, 62.00, 12.14, 0.53, RUN, NONE
185325, 47.66, 62.00, 12.21, 0.12, RUN, NONE
185336, 47.66, 62.00, 12.11, 0.50, RUN, NONE
185345, 49.61, 62.00, 12.11, 0.59, RUN, NONE
185356, 47.66, 62.00, 12.11, 0.56, RUN, NONE
185365, 50.00, 62.00, 12.14, 1.00, RUN, NONE
185376, 47.66, 62.00, 12.11, 0.41, RUN, NONE
185387, 47.66, 62.00, 12.11, 1.22, RUN, NONE
185395, 47.66, 62.00, 12.11, 0.34, RUN, NONE
185406, 47.66, 61.00, 12.09, 0.47, RUN, NONE
185415, 47.66, 62.00, 12.11, 0.47, RUN, NONE
185426, 47.66, 62.00, 12.11, 0.47, RUN, NONE
185435, 48.05, 62.00, 12.09, 0.97, RUN, NONE
185445, 50.00, 62.00, 12.11, 0.84, RUN, NONE
185456, 47.66, 62.00, 12.21, 0.44, RUN, NONE
185465, 48.05, 62.00, 12.11, 1.22, RUN, NONE
185476, 50.00, 62.00, 12.11, 1.03, RUN, NONE
185486, 49.61, 62.00, 12.11, 0.50, RUN, NONE
185495, 48.05, 62.00, 12.11, 0.47, RUN, NONE
185506, 49.61, 62.00, 12.09, 0.53, RUN, NONE
185516, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185527, 47.66, 62.00, 12.11, 0.56, RUN, NONE
185536, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185547, 47.66, 62.00, 12.09, 0.56, RUN, NONE
185556, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185567, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185576, 47.66, 62.00, 12.14, 0.34, RUN, NONE
185586, 47.66, 62.00, 12.19, 0.41, RUN, NONE
185597, 47.66, 62.00, 12.14, 0.44, RUN, NONE
185606, 50.00, 62.00, 12.09, 0.63, RUN, NONE
185617, 47.66, 62.00, 12.14, 0.53, RUN, NONE
185626, 47.66, 62.00, 12.11, 1.12, RUN, NONE
185636, 49.61, 62.00, 12.11, 0.56, RUN, NONE
185647, 47.66, 62.00, 12.09, 0.47, RUN, NONE
185656, 47.66, 62.00, 12.11, 0.41, RUN, NONE
185667, 47.66, 61.00, 12.11, 0.53, RUN, NONE
185676, 47.66, 62.00, 12.14, 0.47, RUN, NONE
185688, 48.05, 62.00, 12.09, 0.53, RUN, NONE
185697, 47.66, 62.00, 12.16, 0.53, RUN, NONE
185707, 47.66, 62.00, 12.11, 0.44, RUN, NONE
185718, 47.27, 62.00, 12.14, 0.53, RUN, NONE
185728, 47.66, 62.00, 12.11, 0.47, RUN, NONE
185738, 47.27, 62.00, 12.16, 0.47, RUN, NONE
185748, 47.66, 62.00, 12.16, 0.31, RUN, NONE
185757, 48.05, 62.00, 12.09, 1.25, RUN, NONE
185768, 47.66, 62.00, 12.19, 0.19, RUN, NONE
185777, 47.66, 62.00, 12.11, 0.50, RUN, NONE
185788, 47.66, 62.00, 12.11, 0.56, RUN, NONE
185797, 49.22, 62.00, 12.09, 0.59, RUN, NONE
185808, 48.44, 62.00, 12.14, 0.97, RUN, NONE
185818, 47.66, 62.00, 12.14, 0.34, RUN, NONE
185827, 47.66, 62.00, 12.24, 0.28, RUN, NONE
185838, 47.66, 62.00, 12.11, 0.53, RUN, NONE
185847, 47.66, 62.00, 12.21, 0.16, RUN, NONE
185858, 47.66, 61.00, 12.14, 0.56, RUN, NONE
185867, 50.00, 62.00, 12.11, 0.97, RUN, NONE
185877, 48.44, 62.00, 12.11, 0.56, RUN, NONE
185888, 48.05, 62.00, 12.14, 1.19, RUN, NONE
185897, 49.61, 62.00, 12.09, 0.47, RUN, NONE
185908, 47.66, 62.00, 12.11, 0.47, RUN, NONE
185917, 47.66, 62.00, 12.11, 0.44, RUN, NONE
185928, 47.66, 62.00, 12.09, 0.44, RUN, NONE
185938, 47.66, 62.00, 12.11, 0.47, RUN, NONE
185947, 50.00, 62.00, 12.09, 1.09, RUN, NONE
185958, 47.66, 62.00, 12.21, 0.37, RUN, NONE
185967, 47.66, 62.00, 12.11, 1.22, RUN, NONE
185978, 47.66, 62.00, 12.19, 0.37, RUN, NONE
185988, 48.05, 62.00, 12.11, 0.53, RUN, NONE
185997, 47.66, 61.00, 12.14, 0.47, RUN, NONE
186008, 49.22, 62.00, 12.14, 0.72, RUN, NONE
186017, 47.66, 62.00, 12.14, 0.53, RUN, NONE
186029, 50.00, 62.00, 12.06, 1.16, RUN, NONE
186038, 49.61, 62.00, 12.11, 0.53, RUN, NONE
186048, 47.27, 62.00, 12.11, 0.53, RUN, NONE
186059, 49.61, 62.00, 12.16, 0.59, RUN, NONE
186068, 47.66, 62.00, 12.09, 0.50, RUN, NONE
186079, 48.05, 61.00, 12.14, 0.50, RUN, NONE
186088, 47.66, 62.00, 12.14, 0.34, RUN, NONE
186098, 47.66, 62.00, 12.21, 0.53, RUN, NONE
186109, 47.66, 62.00, 12.14, 0.44, RUN, NONE
186118, 49.22, 62.00, 12.14, 0.47, RUN, NONE
186129, 47.66, 62.00, 12.09, 0.59, RUN, NONE
186138, 50.39, 62.00, 12.14, 0.69, RUN, NONE
186149, 47.66, 62.00, 12.14, 0.53, RUN, NONE
186159, 48.05, 62.00, 12.14, 0.47, RUN, NONE
186168, 47.66, 62.00, 12.14, 0.31, RUN, NONE
186179, 47.66, 62.00, 12.11, 0.47, RUN, NONE
186188, 47.66, 62.00, 12.14, 0.41, RUN, NONE
186200, 47.66, 62.00, 12.11, 0.53, RUN, NONE
186209, 47.66, 62.00, 12.09, 0.44, RUN, NONE
186220, 48.05, 62.00, 12.14, 0.47, RUN, NONE
186229, 47.27, 62.00, 12.03, 0.47, RUN, NONE
186241, 47.66, 62.00, 12.11, 0.53, RUN, NONE
186250, 47.66, 62.00, 12.27, 0.34, RUN, NONE
186259, 47.66, 62.00, 12.11, 1.19, RUN, NONE
186270, 47.27, 62.00, 12.11, 0.44, RUN, NONE
186279, 47.66, 62.00, 12.09, 0.81, RUN, NONE
186290, 47.66, 62.00, 12.09, 0.56, RUN, NONE
186299, 48.05, 62.00, 12.11, 0.56, RUN, NONE
186309, 47.66, 62.00, 12.11, 0.47, RUN, NONE
186320, 50.00, 62.00, 12.09, 0.53, RUN, NONE
186329, 47.27, 62.00, 12.27, 0.25, RUN, NONE
186340, 47.66, 62.00, 12.14, 0.50, RUN, NONE
186349, 47.66, 62.00, 12.24, 0.19, RUN, NONE
186360, 47.66, 61.00, 12.11, 0.44, RUN, NONE
186370, 50.00, 62.00, 12.11, 1.16, RUN, NONE
186379, 49.61, 62.00, 12.09, 0.47, RUN, NONE
186390, 47.66, 62.00, 12.11, 0.56, RUN, NONE
186399, 49.61, 62.00, 12.11, 0.47, RUN, NONE
186411, 47.66, 62.00, 12.11, 0.56, RUN, NONE
186419, 48.05, 61.00, 12.16, 0.41, RUN, NONE
186430, 47.27, 62.00, 12.11, 0.50, RUN, NONE
186440, 47.66, 62.00, 12.11, 0.50, RUN, NONE
186449, 48.05, 62.00, 12.14, 0.31, RUN, NONE
186460, 47.66, 62.00, 12.14, 0.59, RUN, NONE
186469, 48.44, 62.00, 12.09, 1.22, RUN, NONE
186480, 47.66, 62.00, 12.11, 0.56, RUN, NONE
186489, 48.05, 62.00, 12.14, 1.22, RUN, NONE
186499, 47.66, 62.00, 12.11, 0.44, RUN, NONE
186510, 47.66, 62.00, 12.14, 0.56, RUN, NONE
186519, 47.66, 62.00, 12.14, 0.47, RUN, NONE
186530, 49.22, 62.00, 12.14, 0.69, RUN, NONE
186540, 47.27, 61.00, 12.11, 0.50, RUN, NONE
186551, 47.27, 62.00, 12.11, 0.56, RUN, NONE
186560, 47.66, 62.00, 12.11, 0.50, RUN, NONE
186571, 47.66, 62.00, 12.11, 0.56, RUN, NONE
186580, 49.22, 62.00, 12.14, 0.53, RUN, NONE
186590, 47.66, 62.00, 12.19, 0.66, RUN, NONE
186601, 47.66, 62.00, 12.11, 0.50, RUN, NONE
186610, 47.66, 62.00, 12.19, 0.28, RUN, NONE
186621, 47.66, 62.00, 12.11, 0.50, RUN, NONE
186630, 48.05, 62.00, 12.11, 0.50, RUN, NONE
186641, 47.66, 62.00, 12.11, 0.59, RUN, NONE
186650, 49.61, 62.00, 12.11, 0.56, RUN, NONE
186661, 47.66, 62.00, 12.14, 0.56, RUN, NONE
186671, 47.27, 62.00, 12.19, 0.44, RUN, NONE
186680, 47.66, 62.00, 12.27, 0.19, RUN, NONE
186691, 47.27, 62.00, 12.14, 0.50, RUN, NONE
186700, 48.05, 62.00, 12.16, 0.34, RUN, NONE
186712, 47.66, 61.00, 12.11, 0.47, RUN, NONE
186721, 47.27, 62.00, 12.09, 0.44, RUN, NONE
186732, 47.27, 62.00, 12.03, 0.50, RUN, NONE
186741, 48.05, 62.00, 12.09, 0.41, RUN, NONE
186753, 48.44, 62.00, 12.14, 0.56, RUN, NONE
186762, 47.66, 62.00, 12.21, 0.56, RUN, NONE
186771, 48.44, 62.00, 12.11, 1.19, RUN, NONE
186782, 47.27, 62.00, 12.24, 0.34, RUN, NONE
186791, 47.66, 62.00, 12.09, 1.03, RUN, NONE
186802, 47.66, 62.00, 12.09, 0.59, RUN, NONE
186811, 47.66, 62.00, 12.09, 0.53, RUN, NONE
186822, 47.66, 62.00, 12.09, 0.53, RUN, NONE
186831, 47.66, 62.00, 12.11, 0.53, RUN, NONE
186841, 47.66, 62.00, 12.11, 0.97, RUN, NONE
186852, 47.66, 62.00, 12.14, 0.31, RUN, NONE
186861, 48.05, 62.00, 12.21, 0.41, RUN, NONE
186872, 47.66, 62.00, 12.09, 0.50, RUN, NONE
186881, 49.22, 62.00, 12.14, 0.50, RUN, NONE
186891, 47.27, 62.00, 12.09, 0.50, RUN, NONE
186902, 49.61, 62.00, 12.14, 1.12, RUN, NONE
186911, 49.61, 62.00, 12.11, 0.53, RUN, NONE
186923, 48.05, 62.00, 12.09, 0.91, RUN, NONE
186931, 47.66, 62.00, 12.09, 0.41, RUN, NONE
186942, 47.66, 62.00, 12.09, 0.50, RUN, NONE
186951, 47.66, 62.00, 12.09, 0.47, RUN, NONE
186961, 47.27, 62.00, 12.21, 0.25, RUN, NONE
186972, 47.66, 62.00, 12.09, 0.56, RUN, NONE
186981, 49.61, 62.00, 12.06, 1.09, RUN, NONE
186992, 47.66, 62.00, 12.11, 0.56, RUN, NONE
187001, 48.44, 62.00, 12.11, 1.25, RUN, NONE
187012, 49.61, 62.00, 12.09, 0.78, RUN, NONE
187022, 47.66, 62.00, 12.16, 0.56, RUN, NONE
187031, 47.66, 62.00, 12.09, 0.44, RUN, NONE
187042, 48.05, 62.00, 12.11, 0.53, RUN, NONE
187052, 47.66, 62.00, 12.09, 0.47, RUN, NONE
187063, 49.22, 62.00, 12.11, 0.69, RUN, NONE
187072, 47.66, 62.00, 12.11, 0.47, RUN, NONE
187083, 50.00, 62.00, 12.09, 1.09, RUN, NONE
187092, 49.61, 61.00, 12.14, 0.50, RUN, NONE
187102, 47.66, 62.00, 12.09, 1.00, RUN, NONE
187113, 47.66, 62.00, 12.16, 0.31, RUN, NONE
187122, 48.05, 62.00, 12.19, 0.47, RUN, NONE
187133, 47.27, 62.00, 12.11, 0.53, RUN, NONE
187142, 47.66, 62.00, 12.11, 0.50, RUN, NONE
187153, 47.66, 62.00, 12.09, 0.56, RUN, NONE
187162, 50.00, 62.00, 12.06, 0.78, RUN, NONE
187172, 47.66, 62.00, 12.09, 0.53, RUN, NONE
187183, 47.66, 62.00, 12.11, 0.56, RUN, NONE
187192, 47.66, 62.00, 12.14, 0.34, RUN, NONE
187203, 47.66, 62.00, 12.11, 0.50, RUN, NONE
187212, 47.66, 62.00, 12.06, 0.41, RUN, NONE
187224, 47.27, 62.00, 12.09, 0.50, RUN, NONE
187233, 47.27, 62.00, 12.09, 0.47, RUN, NONE
187244, 47.66, 62.00, 12.06, 0.53, RUN, NONE
187253, 47.66, 62.00, 12.11, 0.47, RUN, NONE
187265, 47.66, 62.00, 12.09, 0.47, RUN, NONE
187274, 47.66, 62.00, 12.09, 0.78, RUN, NONE
187283, 49.61, 62.00, 12.11, 1.06, RUN, NONE
187294, 47.66, 62.00, 12.19, 0.25, RUN, NONE
187303, 48.44, 62.00, 12.11, 1.19, RUN, NONE
187314, 47.27, 62.00, 12.06, 0.56, RUN, NONE
187323, 47.66, 61.00, 12.14, 0.53, RUN, NONE
187334, 49.61, 62.00, 12.11, 1.22, RUN, NONE
187344, 49.61, 62.00, 12.09, 0.56, RUN, NONE
187353, 48.05, 62.00, 12.14, 0.63, RUN, NONE
187364, 47.66, 62.00, 12.14, 0.47, RUN, NONE
187373, 47.27, 62.00, 12.24, 0.28, RUN, NONE
187384, 47.66, 62.00, 12.11, 0.53, RUN, NONE
187393, 48.83, 62.00, 12.09, 0.50, RUN, NONE
187403, 47.27, 62.00, 12.11, 0.53, RUN, NONE
187414, 49.61, 62.00, 12.11, 0.97, RUN, NONE
187423, 49.22, 62.00, 12.14, 0.50, RUN, NONE
187435, 47.27, 62.00, 12.11, 0.56, RUN, NONE
187443, 47.66, 62.00, 12.19, 0.31, RUN, NONE
187454, 47.66, 62.00, 12.09, 0.47, RUN, NONE
187463, 47.66, 62.00, 12.16, 0.37, RUN, NONE
187474, 47.66, 61.00, 12.09, 0.53, RUN, NONE
187484, 49.61, 62.00, 12.11, 1.09, RUN, NONE
187493, 49.61, 62.00, 12.09, 0.63, RUN, NONE
187504, 47.66, 62.00, 12.14, 0.53, RUN, NONE
187513, 47.66, 62.00, 12.14, 1.16, RUN, NONE
187524, 49.22, 62.00, 12.14, 0.66, RUN, NONE
187534, 47.66, 62.00, 12.11, 0.50, RUN, NONE
187543, 47.66, 62.00, 12.11, 0.44, RUN, NONE
187554, 47.66, 62.00, 12.11, 0.47, RUN, NONE
187564, 47.66, 62.00, 12.14, 0.47, RUN, NONE
187575, 50.00, 62.00, 12.11, 0.81, RUN, NONE
187584, 47.66, 62.00, 12.09, 0.47, RUN, NONE
187595, 47.66, 62.00, 12.09, 0.56, RUN, NONE
187604, 47.66, 62.00, 12.11, 0.53, RUN, NONE
187614, 47.66, 62.00, 12.09, 0.97, RUN, NONE
187625, 47.66, 62.00, 12.09, 0.28, RUN, NONE
187634, 47.27, 62.00, 12.19, 0.63, RUN, NONE
187645, 47.66, 62.00, 12.11, 0.50, RUN, NONE
187654, 47.66, 62.00, 12.09, 0.53, RUN, NONE
187665, 47.66, 62.00, 12.11, 0.56, RUN, NONE
187674, 50.00, 62.00, 12.11, 0.53, RUN, NONE
187685, 48.05, 62.00, 12.11, 0.84, RUN, NONE
187695, 47.66, 62.00, 12.14, 0.41, RUN, NONE
187704, 48.44, 62.00, 12.21, 0.22, RUN, NONE
187715, 47.27, 62.00, 12.09, 0.50, RUN, NONE
187724, 48.05, 62.00, 12.19, 0.34, RUN, NONE
187736, 47.66, 62.00, 12.09, 0.47, RUN, NONE
187745, 48.05, 62.00, 12.11, 0.44, RUN, NONE
187756, 47.66, 62.00, 12.11, 0.50, RUN, NONE
187765, 48.05, 62.00, 12.16, 0.47, RUN, NONE
187777, 48.05, 62.00, 12.11, 0.44, RUN, NONE
187786, 47.66, 62.00, 12.19, 0.63, RUN, NONE
187795, 48.44, 62.00, 12.09, 1.16, RUN, NONE
187806, 47.66, 62.00, 12.19, 0.37, RUN, NONE
187815, 47.66, 62.00, 12.09, 0.94, RUN, NONE
187825, 47.66, 62.00, 12.11, 0.44, RUN, NONE
187836, 49.22, 62.00, 12.11, 0.53, RUN, NONE
187845, 47.66, 62.00, 12.06, 0.47, RUN, NONE
187856, 49.61, 62.00, 12.09, 0.88, RUN, NONE
187865, 47.27, 62.00, 12.21, 0.16, RUN, NONE
187875, 47.66, 62.00, 12.14, 0.97, RUN, NONE
187886, 47.66, 62.00, 12.14, 0.31, RUN, NONE
187895, 47.66, 62.00, 12.27, 0.34, RUN, NONE
187906, 48.05, 62.00, 12.14, 0.97, RUN, NONE
187915, 48.83, 62.00, 12.11, 0.47, RUN, NONE
187925, 47.66, 62.00, 12.06, 0.50, RUN, NONE
187936, 50.00, 62.00, 12.09, 0.84, RUN, NONE
187945, 48.05, 62.00, 12.06, 0.53, RUN, NONE
187956, 47.66, 62.00, 12.11, 0.47, RUN, NONE
187965, 47.66, 62.00, 12.06, 0.37, RUN, NONE
187976, 47.66, 62.00, 12.11, 0.47, RUN, NONE
187986, 47.66, 62.00, 12.14, 0.47, RUN, NONE
187995, 50.00, 62.00, 12.06, 0.56, RUN, NONE
188006, 48.05, 62.00, 12.11, 0.56, RUN, NONE
188015, 49.61, 62.00, 12.09, 1.06, RUN, NONE
188026, 47.66, 62.00, 12.14, 0.50, RUN, NONE
188035, 47.66, 62.00, 12.06, 0.47, RUN, NONE
188046, 49.61, 62.00, 12.14, 0.66, RUN, NONE
188056, 47.66, 62.00, 12.11, 0.50, RUN, NONE
188065, 47.66, 62.00, 12.14, 0.44, RUN, NONE
188077, 47.66, 62.00, 12.09, 0.53, RUN, NONE
188086, 47.66, 62.00, 12.14, 0.47, RUN, NONE
188097, 49.61, 62.00, 12.11, 0.91, RUN, NONE
188106, 47.66, 62.00, 12.09, 0.56, RUN, NONE
188118, 50.00, 62.00, 12.11, 1.19, RUN, NONE
188127, 47.66, 62.00, 12.24, 0.16, RUN, NONE
188136, 47.66, 62.00, 12.09, 0.88, RUN, NONE
188147, 47.66, 62.00, 12.11, 0.47, RUN, NONE
188156, 47.66, 62.00, 12.21, 0.47, RUN, NONE
188167, 48.44, 62.00, 12.09, 1.00, RUN, NONE
188176, 49.61, 62.00, 12.11, 0.56, RUN, NONE
188186, 47.66, 62.00, 12.06, 0.53, RUN, NONE
188197, 50.00, 62.00, 12.09, 1.03, RUN, NONE
188206, 47.66, 62.00, 12.27, 0.16, RUN, NONE
188217, 47.27, 62.00, 12.11, 0.59, RUN, NONE
188226, 47.66, 62.00, 12.14, 0.25, RUN, NONE
188237, 47.27, 62.00, 12.09, 0.47, RUN, NONE
188247, 47.66, 62.00, 12.14, 0.37, RUN, NONE
188258, 48.05, 62.00, 12.11, 0.50, RUN, NONE
188267, 48.05, 62.00, 12.09, 0.47, RUN, NONE
188278, 47.66, 62.00, 12.11, 0.47, RUN, NONE
188289, 47.66, 62.00, 12.14, 0.50, RUN, NONE
